Type	Label	Description	German Text	If	Learn	Goto	Accuracy	Mode
output	ask_baden-württemberg		"Baden-Württemberg ist ein Bundesland im Südwesten der Bundesrepublik Deutschland.  / Baden-Württemberg wurde 1952 durch die Fusion der Länder Württemberg-Baden, Baden und Württemberg-Hohenzollern gegründet.  / Landeshauptstadt von Baden-Württemberg ist Stuttgart.  / Nach Einwohnerzahl und Fläche steht Baden-Württemberg im Größenvergleich an dritter Stelle der deutschen Länder.  / Im Süden grenzt Baden-Württemberg an Bodensee und Hochrhein, im Westen an den Oberrhein.  / Baden-Württemberg liegt in einem Übergangsgebiet zwischen Seeklima im Westen und Kontinentalklima im Osten.  / Insgesamt ist zwischen 1952 und 2002 die Bevölkerung Baden-Württembergs um knapp vier Millionen von 6,7 auf 10,7 Millionen Menschen gewachsen.  / Das Wappen Baden-Württembergs zeigt drei schreitende Löwen auf goldenem Grund.  / Die Landesflagge Baden-Württembergs ist schwarz-gold.  / Das Land Baden-Württemberg gliedert sich in insgesamt 1101 Gemeinden.  / Baden-Württemberg zählt zu den wirtschaftsstärksten und wettbewerbsfähigsten Regionen Europas.  / In Baden-Württemberg produzieren fast 50 Zeitungsverlage täglich mehr als 220 unterschiedliche Tageszeitungen mit einer Auflage von mehr als zwei Millionen Exemplaren.  / In den 800 Bibliotheken Baden-Württembergs sind über 15,7 Millionen Medien verfügbar.  / Pro Jahr werden im Fremdenverkehrsgewerbe Baden-Württemberg über 40 Millionen Übernachtungen gezählt.  / Die Universitätsstädt Heidelberg ist mit 3,5 Millionen Touristen jährlich die meistbesuchte Stadt in Baden-Württembergs.  / Baden-Württemberg verfügt über vier Verkehrsflughäfen.  / Baden-Württemberg beherbergt zwei Stätten des UNESCO-Welterbes, die Insel Reichenau im Bodensee und Kloster Maulbronn."					
output	ask_garmisch-partenkirchen		"Garmisch-Partenkirchen hat etwa 26.000 Einwohner.  / Garmisch-Partenkirchenhat ist keine Stadt, sondern eine von 13 sogenannten leistungsfähigen kreisangehörigen Gemeinden in Bayern.  / Garmisch-Partenkirchen ist ein Heilklimatischer Kurort.  / Garmisch-Partenkirchen liegt inmitten eines weiten Talkessels.  / Garmisch-Partenkirchen war während der letzten Eiszeit von einer Eisdecke von etwa 1700 Metern überzogen.  / Garmisch-Partenkirchen geht auf eine römische Reisestation zurück.  / Im Hochmittelalter war Garmisch-Partenkirchen für die Fugger und Welser eine wichtige Station auf dem Weg nach Italien.  / Garmisch-Partenkirchen übernahm die Ausrichtung der Alpinen Skiweltmeisterschaft 2011.  / Garmisch-Partenkirchen hat drei Schwesterstädte, zu denen es eine Partnerschaft unterhält.   / Zusammen mit München und Schönau am Königssee bewarb sich Garmisch-Partenkirchen erfolglos um die Olympischen Winterspiele 2018.  / Im Sommer 2008 war Garmisch-Partenkirchen zum zweiten Mal Austragungsort der Medigames.  / Garmisch-Partenkirchen ist unter Mountainbikern ein beliebter Startort für Transalp-Touren."					
output	ask_augsburg		"Augsburg ist eine kreisfreie Großstadt im Südwesten Bayerns.  / Die Universitätsstadt Augsburg ist Sitz der Regierung von Schwaben sowie Sitz des Bezirks Schwaben und des Landratsamtes Augsburg.  / Augsburg wurde 1909 zur Großstadt und ist heute mit rund 278.000 Einwohnern nach München und Nürnberg die drittgrößte Stadt in Bayern.  / Der Ballungsraum Augsburg steht bezüglich Bevölkerung und Wirtschaftskraft in Bayern an dritter Stelle.   / Der Name der Stadt geht auf das römische Heerlager und die spätere römische Provinzhauptstadt Augusta Vindelicorum zurück, die 15 vor Christus unter dem römischen Kaiser Augustus gegründet wurde.  / Augsburg gehört zu den ältesten Städten Deutschlands.  / Augsburg ist die einzige deutsche Stadt mit einem eigenen gesetzlichen Feiertag, dem Augsburger Hohen Friedensfest im August.  / Augsburg liegt an den Flüssen Lech, Wertach und Singold.  / Das Stadtgebiet von Augsburg besteht offiziell aus 42 Stadtbezirken,  / Augsburg gehört mit ungefähr einem Drittel an Grün- und Waldfläche zu den grünsten Großstädten in Deutschland.  / Am 31. Dezember 2011 betrug die amtliche Einwohnerzahl 269.402.  / Im 18. Jahrhundert erlebte die Instrumentenmacherkunst in Augsburg eine neue Blüte.   / Im Jahr 2011 war Augsburg einer der Austragungsorte der Frauen-Fußball-Weltmeisterschaft.  / Der Augsburger Stadtrat setzt sich aus 60 Stadträten und dem Oberbürgermeister zusammen.  / Die Fuggerei in der Augsburger Altstadt ist die älteste Sozialwohnsiedlung der Welt und seit 1523 bewohnt.  / Augsburg war in seiner Geschichte immer wieder ein kulturelles Zentrum und besitzt noch heute in verschiedenen Bereichen eine überregionale Bedeutung für Kunst und Kultur.  / Aus der Zeit der römischen Besiedlung sind heute nur noch wenige Fundstücke in Augsburg erhalten, die größtenteils in Museen ausgestellt werden.   / Die um 1140 entstandenen Prophetenfenster im Augsburger Dom sind die weltweit einzigen erhaltenen Beispiele romanischer Glasmalerei.   /"					
output			"Oberbayern ist in Bayern sowohl ein Bezirk als auch ein Regierungsbezirk.  / Oberbayern liegt im Südosten Bayerns und grenzt im Süden und Osten an Österreich und im Nordosten an Niederbayern und die Oberpfalz.  / Oberbayern grenzt im Nordwesten an Mittelfranken und im Westen an Schwaben.  / Verwaltungssitz des Bezirks Oberbayern und gleichzeitig Regierungssitz des Regierungsbezirks ist München.  / Der Begriff Oberbayern erscheint zum ersten Mal im Jahre 1255 bei der bayerischen Landesteilung.  / Oberbayern ist in Deutschland nach Hamburg die Region mit dem zweithöchsten Bruttoinlandsprodukt je Einwohner.  / Mit der ersten bayerischen Landesteilung 1255 wurde unter Ludwig dem Strengen ein selbstständiges Herzogtum Oberbayern geschaffen.  / Mit der Säkularisation im Jahr 1802 und 1803 kamen die Gebiete des Hochstift Freising zu Oberbayern.  / Etwa 1,6 Millionen Menschen in Oberbayern sind sozialversicherungspflichtig beschäftigt, über eine Million davon im Dienstleistungssektor.  / Oberbayern zählt seit jeher zu den bedeutendsten nationalen und internationalen Destinationen im Tourismus.  / Aufgrund seiner weltweit bekannten Sehenswürdigkeiten ist Oberbayern eine attraktive Urlaubsregion.  / In Oberbayern gibt es 132 Naturschutzgebiete.  / Das größte Naturschutzgebiet in Oberbayern sind die Ammergauer Alpen."					
output	ask_zugspitze		"Die Zugspitze ist mit 2962 Metern über Normalhöhennull der höchste Berggipfel Deutschlands und des Wettersteingebirges in den Ostalpen.  / Das Zugspitzmassiv liegt südwestlich von Garmisch-Partenkirchen in Bayern und im Norden Tirols.  / Über den Westgipfel der Zugspitze verläuft die Grenze zwischen Deutschland und Österreich.  / An den Flanken der Zugspitze befinden sich drei Gletscher, darunter die beiden größten Deutschlands.  / Erstmals bestiegen wurde die Zugspitze am 27. August 1820 von Josef Naus.  / Direkt an der Zugspitze befinden sich das Münchner Haus auf dem Westgipfel und die Wiener-Neustädter-Hütte in der Westflanke.  / Auf den Gipfel der Zugspitze führen drei Seilbahnen.  / Eine Zahnradbahn, die Bayerische Zugspitzbahn, führt durch das Innere der Nordflanke und endet auf dem Zugspitzplatt.  / Mit der Bayerischen Zugspitzbahn und der Eibseeseilbahn gelangen jährlich durchschnittlich 500.000 Menschen auf den Gipfel.  / Im Winter bedienen neun Skilifte ein Skigebiet auf dem Zugspitzplatt.  / In der 1900 eingeweihten meteorologischen Station und der Forschungsstation Schneefernerhaus werden hauptsächlich Klimaforschungen auf der Zugspitze betrieben.  / In den Felsen um die Zugspitze befindet sich der Lebensraum der Gämse.  / Auf der Südseite des Zugspitz-Massivs ist das Murmeltier verbreitet.  / Seit 1851 steht auf dem Gipfel der Zugspitze ein Gipfelkreuz.   / Für Aufsehen sorgte am 19. März 1922 der Pilot Franz Hailer, der erstmals ein Flugzeug auf der Zugspitze landete.  / Seit 1949 gibt es auf dem Zugspitzplatt ein Skigebiet auf einer Höhe von 2000 bis 2720 Metern.  / Ursprünglich hatte die Zugspitze drei Gipfel.  / Der Mittelgipfel der Zugspitze fiel 1930 einer Seilbahn-Gipfelstation zum Opfer.  / 1938 wurde der Westgipfel der Zugspitze gesprengt.  / Die Zugspitze erhebt sich elf Kilometer südwestlich von Garmisch-Partenkirchen und knapp sechs Kilometer östlich von Ehrwald."					
output	ask_dresden		"Dresden ist die Hauptstadt des Freistaates Sachsen.  / Dresden liegt an der Elbe.  / Mit mehr als 530.000 Einwohnern war Dresden Ende 2013 bundesweit die elftgrößte Stadt.  / Archäologische Spuren auf dem späteren Stadtgebiet von Dresden deuten auf eine Besiedlung schon in der Steinzeit hin.  / In erhaltenen Urkunden wurde Dresden 1206 erstmals erwähnt und entwickelte sich zur kurfürstlichen, später königlichen Residenz und Hauptstadt der sächsischen Republiken.  / Dresden ist als Landeshauptstadt das politische Zentrum Sachsens.  / Sachsen hat in Dresden viele seiner staatlichen Bildungs- und Kultureinrichtungen konzentriert.  / Die kreisfreie Stadt Dresden ist Verkehrsknotenpunkt und wirtschaftliches Zentrum des Ballungsraums Dresden.  / Diese Region um Dresden mit etwa 760.000 Einwohnern gilt als eine der wirtschaftlich dynamischsten in Deutschland.  / Dresden wird gelegentlich Elbflorenz genannt, ursprünglich wegen seiner Kunstsammlungen.  / Dresdens zeichnet sich durch seine barocke und mediterrane Architektur aus.  / Dresden gehört nach großflächigen Eingemeindungen mit 63 Prozent Grün- und Waldflächen zu den grünsten Großstädten in Europa.  / Das ehemalige UNESCO-Weltkulturerbe Dresdner Elbtal richtete schon im Namen den Fokus auf die Bewahrung der kulturlandschaftlichen Elemente.  / Dresden liegt mit seinem vollhumiden Klima in der kühl-gemäßigten Klimazone.  / Am Anfang des 20. Jahrhunderts gehörte Dresden zu den fünf bevölkerungsreichsten Städten in Deutschland."					
output	ask_allgäu		"Das Allgäu ist eine Landschaft und Teilregion Oberschwabens.  / Während das Allgäu selbst größtenteils zu Deutschland gehört, liegen die Allgäuer Alpen etwa zur Hälfte auf österreichischem Gebiet.  / Eine offizielle geographische Begrenzung für das Allgäu gibt es nicht.  / Die Allgäuer Berge und mit ihnen das gesamte Gebirge der Alpen sind Ausdruck eines Prozesses, der vor etwa 200 Millionen Jahren begann.  / Im Jahr 817 wurde das Allgäu in einer St. Gallener Urkunde zum ersten Mal urkundlich erwähnt.  / Als Hinterlassenschaft der letzten Eiszeit gibt es im Allgäu zahlreiche kleine und größere Seen.  / Im Allgäu wird vielerorts noch Dialekt gesprochen, vor allem von der mittleren und der älteren Generation und insbesondere auf den Dörfern.  / Im Süden ist das Allgäu alpin geprägt.  / Das Allgäu zählt ganzjährig zu den beliebtesten Touristenregionen in Deutschland.  / Die traditionelle Allgäuer Küche ist gekennzeichnet durch die Zutaten, die es in früheren Zeiten in der Region ausreichend und billig gab."					
output	ask_füssen		"Füssen ist eine Stadt im bayerisch-schwäbischen Landkreis Ostallgäu.  / Füssen liegt im Südwesten Bayerns an der Romantischen Straße und an der Via Claudia Augusta.  / Im Osten grenzt Füssen an den Lech und im Süden an Österreich.  / Mit zirka 14.357 Einwohnern ist Füssen die zweitgrößte Stadt des Ostallgäus.  / Die Ursprünge der Stadt Füssen reichen bis in die Römerzeit zurück, worauf sich auch der Ortsname bezieht.  / Füssen hat eine jährliche Durchschnittstemperatur von 7,3 Grad Celsius."					
output	ask_neuschwanstein		"Schloss Neuschwanstein steht oberhalb von Hohenschwangau bei Füssen im südlichen Bayern.  / Ludwig II. lebte nur wenige Monate im Schloss, er starb noch vor der Fertigstellung Neuschwansteins.  / Schloss Neuschwanstein wurde ab 1869 für den bayerischen König Ludwig II. als idealisierte Vorstellung einer Ritterburg aus der Zeit des Mittelalters errichtet.  / Eigentümer des Schlosses Neuschwanstein ist der Freistaat Bayern.  / Schloss Neuschwanstein untersteht der Bayerischen Verwaltung der staatlichen Schlösser, Gärten und Seen.  / Schloss Neuschwanstein ist das berühmteste der Schlösser Ludwigs II. und eine der bekanntesten Sehenswürdigkeiten Deutschlands.  / Schloss Neuschwanstein wird jährlich von mehr als 1,3 Millionen Touristen aufgesucht.  / Das oftmals als Märchenschloss bezeichnete Schloss Neuschwanstein kann besichtigt werden und ist nahezu ganzjährig für Besucher geöffnet.  / Die Architektur und Innenausstattung des Schlosses Neuschwanstein sind vom romantischen Eklektizismus des 19. Jahrhunderts geprägt.  / Schloss Neuschwanstein gilt als ein Hauptwerk des Historismus.  / Schloss Neuschwanstein sollte Ludwig II. als bewohnbare Theaterkulisse dienen.  / Schloss Neuschwanstein besteht aus mehreren einzelnen Baukörpern, die über eine Länge von rund 150 Metern errichtet wurden.  / Die Schlossanlage Neuschwanstein wird durch das symmetrische, von zwei Treppentürmen flankierte Torhaus betreten.  / Schloss Neuschwanstein wurde in konventioneller Backsteinbauweise errichtet und später mit anderen Gesteinsarten verkleidet.  / Schloss Neuschwanstein ist als typisch für die Architektur des 19. Jahrhunderts anzusehen.  / Die beiden größten Räume des Schlosses Neuschwanstein sind der Thronsaal und der Sängersaal.  / Der größte Raum des Schlosses Neuschwanstein ist der 27 mal 10 Meter messende Sängersaal.  / Der 20 mal 12 Meter große Thronsaal im Schloss Neuschwanstein befindet sich im nach Westen ausgerichteten Trakt und belegt dort mit 13 Metern das dritte und vierte Obergeschoss.  / Das nach Osten ausgerichtete Wohnzimmer im Schloss Neuschwanstein ist mit Themen aus der Lohengrin-Sage ausgeschmückt.  / Schloss Neuschwanstein gilt als Sinnbild für die Zeit der Romantik und ist weltweit bekannt.  / Schloss Neuschwanstein war Vorbild für mehrere Bauten auf der ganzen Welt, allen voran für das Sleeping-Beauty-Schloss in Disneyland in Kalifornien."					
output	ask_unterföhring		"Unterföhring ist eine Gemeinde im oberbayerischen Landkreis München und liegt am nordöstlichen Stadtrand Münchens.  / Unterföhring ist einer der wichtigsten Medienstandorte Deutschlands.  / Seit 2000 befindet sich in Unterföhring der Sitz der ProSiebenSat.1 Media AG.  / Seit dem 3. Juni 2008 ziert den Kreisel vor dem S-Bahnhof in Unterföhring ein Kunstobjekt der Künstlerin Melanie Stiehl.  / Unterföhring unterhält seit dem 26. März 1993 eine Gemeindepartnerschaft mit dem thüringischen Ort Kamsdorf.  / Unterföhring ist Mitglied der Nordallianz, einem informellen Zusammenschluss von acht Kommunen im Norden Münchens."					
output	ask_köln		"Köln ist mit mehr als einer Million Einwohnern die bevölkerungsreichste Stadt des Landes Nordrhein-Westfalen.  / Köln ist die viertgrößte Stadt Deutschlands.  / Bekannt ist Köln für seine über 2000-jährige Geschichte, vor allem das kulturelle und architektonische Erbe.  / Köln ist Karnevalshochburg und außerdem Sitz vieler Verbände und Medienunternehmen mit zahlreichen Fernsehsendern.  / Köln ist Sitz der Universität zu Köln, der Fachhochschule Köln und zahlreicher weiterer Hochschulen.  / Köln liegt in der Kölner Bucht, einer durch den Rhein geprägten Flusstallandschaft.  / Die mittleren Jahresniederschläge in Köln betragen 798 Millimeter und liegen damit im Deutschlandmittel.  / Die Stadt Köln gliedert sich in 86 Stadtteile, die zu 9 Stadtbezirken zusammengefasst sind.  / Der Name Köln geht auf die römische Kaiserin Agrippina zurück.   / 862 wurde Köln das erste Mal von Wikingern überfallen, die auf Schiffen anreisten.  / Köln wurde im Hochmittelalter mit etwa 40.000 Einwohnern größte Stadt des deutschsprachigen Raums.  / Mit dem Einzug der französischen Truppen am 6. Oktober 1794 während der Koalitionskriege endete die Geschichte der freien Reichsstadt Köln.  / Am 28. September 1917 wurde Konrad Adenauer erstmals zum Oberbürgermeister in Köln gewählt.  / Erst 1959 erlangte Köln wieder die Einwohnerzahl der Vorkriegszeit.   / Kölsch ist die in der Stadt Köln und im Umland gesprochene Mundart.  / Im Stadtrat in Köln sitzen 90 Ratsfrauen und Ratsherren.  / Oberbürgermeister der Stadt Köln ist Jürgen Roters.  / Die Stadtverwaltung Köln besteht aus 7 Dezernaten.  / Das Wappen der Stadt Köln zeigt den doppelköpfigen Reichsadler, der Schwert und Zepter hält.   / Köln gehört zu den sechs europäischen Städten, die 1958 erstmals eine Ringpartnerschaft ins Leben riefen.  / Im Mittelalter wurde Köln zu einem bedeutenden kirchlichen und zu einem wichtigen künstlerischen und edukativen Zentrum.  / Der Kölner Dom ist die größte gotische Kirche in Nordeuropa und beherbergt den Dreikönigenschrein.  / Die Altstadt Kölns und angrenzende Bereiche wurden durch Luftangriffe im Zweiten Weltkrieg zu 80 Prozent zerstört.  / Köln ist eine der ältesten Städte Deutschlands.  / Die erste Rheinbrücke in Köln, die Konstantinbrücke, wurde von den Römern 310 erbaut und zwei Jahrhunderte später von den Franken zerstört.   / Köln besitzt linksrheinisch zwei Grüngürtel, den Inneren und den Äußeren.  / Der Kölner Zoo wurde 1859 erbaut, ist etwa 20 ha groß und beherbergt 700 Tierarten mit etwa 7000 Tieren.   / Die Hochschule für Musik und Tanz in Köln gilt als Europas größte Musikhochschule und trägt zum musikalischen Leben der Stadt erheblich bei.  / Eine feste Größe in Köln ist die durch den Karneval geprägte Volksmusik.  / Von Goethe über Heine bis Celan haben namhafte Autoren sich von Köln und seinen Eigenarten zu Gedichten und Balladen inspirieren lassen.  / Als traditionsreiche Kulturstadt verfügt Köln über eine stattliche Anzahl von Museen.  / Köln ist geprägt von einer langen kulinarischen Tradition, die mit importierten, teils exotischen Elementen bereichert wurde.  / Der Westdeutsche Rundfunk beschäftigt an seinem Hauptsitz in Köln 3500 Mitarbeiter.  / Köln hat zwischen 1823 und 2007 24 Personen das Ehrenbürgerrecht verliehen."					
